,/lpc/nct6797d/control/0,/lpc/nct6797d/control/1,/lpc/nct6797d/control/2,/lpc/nct6797d/control/3,/lpc/nct6797d/control/4,/lpc/nct6797d/control/5,/lpc/nct6797d/control/6,/lpc/nct6797d/voltage/0,/lpc/nct6797d/voltage/1,/lpc/nct6797d/voltage/2,/lpc/nct6797d/voltage/3,/lpc/nct6797d/voltage/4,/lpc/nct6797d/voltage/5,/lpc/nct6797d/voltage/6,/lpc/nct6797d/voltage/7,/lpc/nct6797d/voltage/9,/lpc/nct6797d/voltage/11,/lpc/nct6797d/voltage/12,/lpc/nct6797d/voltage/13,/lpc/nct6797d/voltage/14,/lpc/nct6797d/temperature/1,/lpc/nct6797d/temperature/2,/lpc/nct6797d/temperature/3,/lpc/nct6797d/temperature/5,/lpc/nct6797d/temperature/6,/lpc/nct6797d/fan/0,/lpc/nct6797d/fan/1,/lpc/nct6797d/fan/2,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/power/8,/amdcpu/0/power/9,/amdcpu/0/temperature/0,/amdcpu/0/temperature/4,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Temperature","Used Space","Used Space"
03/23/2023 19:36:01,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.144,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,35,40,38,-1,2339.688,1131.601,1300.578,0.78125,0,0,0,0,0,3.125,3.125,0.87890625,34.8893738,100.0008,2.15232682,1.16963243,0.110967517,0.173733175,0.117202453,0.362671226,2.86285758,2.660944,49.5,41.5,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,9.610335,23.7789841,7.59199524,24.3353424,46,1800.00012,9501.996,0,4,1,0,0,37,607,10240,1567.5625,8672.4375,15.3082275,104.766006,21.484375,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:02,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.2240001,1,3.328,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1112.94312,1282.05127,0.78125,0.78125,0.78125,0,0,0,2.34375,2.34375,0.87890625,36.4520874,100.0008,2.247549,1.29688489,0.2509346,0.310737163,0.167858854,0.485718429,3.26976085,2.77284741,49.625,42.25,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,10.8022909,23.7842026,7.59366226,24.3336754,47,1800.00012,9501.996,0,5,1,0,0,32,446,10240,1567.5,8672.5,15.3076172,104.149,20.5078125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:02,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.23200011,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1062.15576,1295.58545,3.125,0.793647766,0,0,0,0,7.8125,3.125,1.85701847,39.97111,100.0008,2.63724279,1.89180255,0.490143925,0.322845578,0.365380079,1.36934149,3.41024971,3.27241755,50.125,46,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,13.7594223,23.772377,7.58988571,24.3374519,47,1800.00012,9501.996,0,5,1,0,0,0,354,10240,1568,8672,15.3125,105.366005,21.484375,7.8125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:04,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.176,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1075.69727,1301.83215,3.125,0.7692337,0,0,0,0,6.25,4.6875,1.85396671,40.8207855,100.0008,2.69982839,2.230073,0.300035924,0.246104062,0.223173127,1.16115749,3.224632,3.461014,50.5,41.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,13.5460176,23.795723,7.59733963,24.329998,47,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1567.85938,8672.141,15.3111267,103.944008,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:05,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.15200007,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.344,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1125,1288.168,2.35614777,0,0,0.78125,0,0.78125,9.375,2.34375,1.95467472,35.2380867,100.0008,2.077768,0.8837466,0.2709794,0.238142014,0.140980586,0.485998362,2.9582932,2.47935557,50.25,44.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,9.535264,23.7938538,7.59674454,24.3305931,47,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1564.42188,8675.578,15.2775574,103.818008,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:06,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.16000009,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.344,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1065.509,1295.58545,6.25,0,0,0,0,1.5625,9.375,3.125,2.5390625,38.91011,100.0008,2.486889,1.57125473,0.498760819,0.385620922,0.341218859,1.08036375,3.450507,3.11977863,50.5,41.25,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3880.031,4850.039,12.9343939,23.79451,7.59695435,24.3303833,47,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1564.54688,8675.453,15.2787781,103.794006,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:06,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.144,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2335.64014,1079.13672,1300.578,1.5625,0,0.78125,0,0,1.5625,7.8125,2.34375,1.7578125,34.6968422,100.0008,2.05416346,0.8915413,0.152778774,0.162407413,0.135677189,0.3775039,3.001653,2.43194342,50.25,42.25,3880.031,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,9.207668,23.78769,7.594776,24.3325615,47,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1564.54688,8675.453,15.2787781,104.464005,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:07,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.1680001,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1127.81958,1286.94,2.34375,1.5625,0,0,0,0.78125,6.25,1.5625,1.5625,36.79229,100.0008,2.2400434,1.08694386,0.286507726,0.255359828,0.124159269,0.6984169,3.20363569,2.56240821,50.125,42.25,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,10.4574747,23.7946777,7.59700775,24.33033,47,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1564.67188,8675.328,15.2799988,104.586006,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:08,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.15200007,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1058.82349,1296.83,2.34375,0,0,0.78125,0,0,8.59375,3.90625,1.953125,35.79241,100.0008,2.06688643,0.9641454,0.28381595,0.170359954,0.11444883,0.451359719,2.9199996,2.38017964,49.75,42.25,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,9.351195,23.7819443,7.59294128,24.3343964,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.73438,8676.266,15.2708435,104.074005,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:09,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.136,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1087.8324,1301.83215,1.5625,0,0,0,0,0,3.125,4.6875,1.171875,36.1839828,100.0008,2.15420628,1.07448983,0.332482874,0.234390587,0.131958663,0.5255039,3.035169,2.8253057,49.875,42.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,10.3135071,23.77658,7.59122849,24.33611,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.73438,8676.266,15.2708435,104.111008,21.484375,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:10,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.4000001,1.008,3.344,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.984,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1129.70715,1286.94,4.6875,0.78125,0.78125,0,0.78125,0.78125,10.9375,7.03125,3.22265625,45.12467,100.0008,3.32493567,2.3565402,1.16113734,0.5084413,0.7563471,1.61623538,5.13497639,4.186359,52.75,52,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,19.0449734,23.8721466,7.62174225,24.3055954,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.79688,8676.203,15.2714539,104.637009,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:11,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.248,1.008,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1114.78113,1286.94,5.46875,1.5625,0,0,0,1.5625,8.59375,7.8125,3.125,44.96285,100.0008,3.15053058,2.39456224,1.17819393,0.78247267,0.831515968,1.6035732,4.564727,4.292897,54.125,41.5,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,18.7984734,23.8802414,7.624325,24.3030128,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.92188,8676.078,15.2726746,104.831,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69096
03/23/2023 19:36:12,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.15200007,1,3.344,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,35,40,38,-1,2335.64014,1080.86475,1320.93933,1.5625,0.78125,0,0,0,0,6.25,3.90625,1.5625,36.69657,100.0008,2.273566,1.24471188,0.385802478,0.213502318,0.159291819,0.8085475,3.17837954,2.69027567,53.5,43.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,10.9540768,23.8888245,7.62706757,24.30027,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1558.42188,8681.578,15.2189636,104.950005,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:13,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.192,1.008,3.344,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1158.79834,1340.61572,3.125,0.78125,0,0,0,0,9.375,3.90625,2.1484375,39.7038765,100.0008,2.72576571,1.56625473,0.4732315,0.343401819,0.450697839,0.8024653,4.312304,3.29182315,54.125,69.25,4775.038,3820.03052,3820.03052,3820.03052,3820.03052,4775.038,4775.038,4775.038,13.9659443,23.8908386,7.62770844,24.29963,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1625.67188,8614.328,15.8757019,104.810005,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:14,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.176,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1116.62537,1347.30542,5.46875,3.125,0.78125,0,0,1.5625,5.46875,7.8125,3.02734375,41.55099,100.0008,2.79560113,2.3404088,0.717014432,0.512076,0.413727939,1.32223654,3.49652743,3.41034126,54.25,42.25,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,15.0079336,23.921051,7.637356,24.2899818,48,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1628.27344,8611.727,15.9011078,104.933006,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:15,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.184,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1100.24451,1358.14893,3.90625,1.57489777,1.58730149,0.793647766,0,0,4.6875,7.8125,2.54526138,39.6689835,100.0008,2.54245687,2.07646465,0.4251722,0.4306188,0.247557178,1.26090217,2.9678936,3.21044,53.625,41.75,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,13.1615047,23.91227,7.634552,24.2927856,49,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1628.27344,8611.727,15.9011078,104.867004,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:16,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.16000009,1,3.328,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1153.84619,1347.30542,3.125,1.5504837,0.78125,0,1.5625,0.7692337,3.90625,3.90625,1.95012093,37.657795,100.0008,2.31084275,1.9709301,0.2937923,0.231106743,0.255853921,0.8404492,2.79862285,2.81483173,52.875,43.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,11.51643,23.9115677,7.634327,24.29301,49,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1628.16406,8611.836,15.90004,105.007,19.53125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:18,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.1680001,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1184.21057,1356.78394,7.03125,3.90625,0,0.78125,1.5625,1.58730149,6.25,5.46875,3.323412,38.0774841,100.0008,2.44255757,1.887031,0.337799877,0.3513155,0.263281167,1.04539275,2.692384,3.15275574,52.375,42,4850.039,3880.031,3880.031,3880.031,3860.031,3860.031,3860.031,4825.03857,12.1725178,23.9097214,7.63373566,24.293602,49,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1628.16406,8611.836,15.90004,104.949005,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:18,100,60.39216,64.31373,57.64706,57.64706,57.64706,49.80392,1.15200007,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,35,40,38,-1,2343.75,1129.70715,1343.28357,11.71875,0.78125,1.5504837,0,0,1.53846145,3.125,3.125,2.729869,36.4017944,100.0008,2.24137616,1.75098526,0.341500133,0.346597761,0.197109878,0.5422242,2.5740664,2.77352524,51.75,43,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,10.7673855,23.9122314,7.63454056,24.2927971,49,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1628.16406,8611.836,15.90004,105.372,18.5546875,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:20,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.184,1,3.344,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1100.24451,1358.14893,4.6875,2.38095522,0,0,0.78125,0,2.34375,2.34375,1.56714916,38.23013,100.0008,2.38262248,1.99930012,0.415281624,0.3151273,0.329861283,1.06480789,2.716796,3.129896,51.5,41,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,12.353693,23.9044571,7.632057,24.29528,49,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1623.47656,8616.523,15.8542633,105.003006,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:21,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.184,1.008,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1148.93616,1330.04932,8.59375,0.7692337,0,0.78125,0,0,7.03125,5.46875,2.83052921,38.702095,100.0008,2.36997247,1.9680177,0.2549054,0.3115276,0.16337952,0.7999457,2.691883,2.90506458,51,41.25,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,11.4646959,23.90866,7.6334,24.2939377,49,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1611.03906,8628.961,15.7328033,104.642006,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:22,100,60,64.31373,57.64706,57.64706,57.64706,49.80392,1.38400006,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.344,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2335.64014,1152.86084,1343.28357,7.03125,0.78125,0,0,0,0.78125,3.125,17.1875,3.61328125,45.78476,100.0008,2.876585,2.50041652,0.9494391,0.448105872,0.418936819,1.83152962,3.33045316,5.6988883,54.375,45.25,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,18.0543537,23.9051056,7.632263,24.2950745,49,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1611.28906,8628.711,15.7352448,105.180008,13.671875,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:23,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.21600008,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1109.28516,1344.62146,1.5625,0,0,0,0,0,2.34375,5.46875,1.171875,42.106926,100.0008,2.87332177,2.4026792,0.47324276,0.389451474,0.3280412,1.614798,3.39126229,4.083225,54.125,49.5,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,15.5560207,23.9098969,7.633793,24.2935448,50,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1611.16406,8628.836,15.734024,105.605,92.77344,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:24,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.192,1,3.344,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2339.688,1087.8324,1356.78394,1.5625,0.78125,0,0,0,0,5.46875,8.59375,2.05078125,39.6762276,100.0008,2.52176642,2.1966958,0.3535659,0.2732514,0.1876309,1.27635634,3.18245959,3.51124787,53.75,42.75,4825.03857,3860.031,3860.031,3860.031,3860.031,3860.031,4825.03857,3860.031,13.5029736,23.90747,7.63301849,24.29432,50,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1611.16406,8628.836,15.734024,105.684006,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:25,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.192,1,3.344,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2343.75,1170.85864,1347.30542,1.5625,0.78125,0.78125,0,0,1.5625,4.6875,4.6875,1.7578125,39.41567,100.0008,2.55277157,2.16942978,0.37625885,0.212221488,0.238931611,1.56851864,2.91884518,3.47123337,53.75,44.5,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,4800.03857,4800.03857,4800.03857,13.5082111,23.9003143,7.63073349,24.2966042,50,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.03906,8676.961,15.2640533,106.033005,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:26,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.256,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.344,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,35,40,38,-1,2335.64014,1172.89319,1356.78394,1.5625,0,0,0,0,0,2.34375,5.46875,1.171875,40.4794769,100.0008,2.63985276,2.20683837,0.4627778,0.4282782,0.401855826,1.3506583,3.16947126,3.49025965,53.25,43.75,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,14.149992,23.9069443,7.63285065,24.294487,50,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.03906,8676.961,15.2640533,106.039,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:27,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.20800006,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,35,40,38,-1,2343.75,1111.11108,1362.26038,0.78125,0,0,0,0,0,5.46875,7.03125,1.66015625,39.4064445,100.0008,2.46759057,2.11801434,0.4755014,0.213374808,0.2512708,1.08560824,2.980575,3.361642,52.875,42,4850.039,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,12.9535761,23.8802567,7.62432861,24.303009,50,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.03906,8676.961,15.2640533,105.965004,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:27,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.176,1.008,3.328,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2335.64014,1155.8219,1358.14893,0.78125,0,0.78125,0,0,0.78125,2.34375,7.03125,1.46484375,39.8648,100.0008,2.51283622,2.15638328,0.510519564,0.432637721,0.201616839,1.43718183,2.85554934,3.43421555,52.5,41.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,13.54094,23.825531,7.6068573,24.32048,50,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.75,8676.25,15.2709961,106.151009,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:28,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.23200011,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2335.64014,1176.9834,1347.30542,3.125,0.78125,1.5504837,0,0,0,3.90625,7.8125,2.14693546,39.1797066,100.0008,2.43675685,2.11143351,0.246070862,0.2021084,0.195734367,1.02798665,2.8424027,3.23750067,52.125,43,4825.03857,4825.03857,3860.031,3860.031,3860.031,4825.03857,4825.03857,4825.03857,12.2999935,23.8140564,7.603195,24.3241425,50,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.75,8676.25,15.2709961,106.194008,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:29,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.192,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2335.64014,1104.74634,1344.62146,2.34375,0,0,0,0,0.793647766,4.6875,3.125,1.36873722,39.2859268,100.0008,2.484592,2.12560368,0.214069888,0.210678026,0.176912084,1.33578634,2.89178467,3.36689115,51.75,47.5,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,12.8063173,23.8225327,7.6059,24.3214378,50,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.75,8676.25,15.2709961,106.525,90.82031,4.8828125,22,32.049263,37,96.7100449,86.69129
03/23/2023 19:36:30,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.1680001,1.008,3.328,3.31200027,1,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40,38,-1,2335.64014,1135.408,1350,6.25,1.5625,0.7692337,0.7692337,0,0,4.6875,7.03125,2.63371468,39.08817,100.0008,2.404951,2.134685,0.5012819,0.258687764,0.143805265,1.45776153,2.97336864,3.29171729,51.75,41.25,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,13.1662588,23.807869,7.601219,24.3261185,51,1800.00012,9501.996,0,4,1,0,0,0,0,10240,1563.75,8676.25,15.2709961,106.917007,12.6953125,4.8828125,22,32.049263,37,96.7100449,86.69129
